Timestamp_ms,TargetRPM,RealRPM,Current_mA,Kp,Ki,Kd,PWM,Mode
1781980,50.0,49.9,54.0,2.72,0.944,0.627,207,1
1782080,50.0,49.9,57.5,2.79,0.969,0.634,212,1
1782180,50.0,50.0,53.6,2.72,0.942,0.627,206,1
1782280,50.0,50.1,54.1,2.73,0.946,0.628,206,1
1782380,50.0,50.2,51.3,2.67,0.927,0.624,202,1
1782480,50.0,50.3,54.2,2.73,0.948,0.629,206,1
1782580,50.0,50.4,50.5,2.66,0.922,0.623,200,1
1782680,50.0,50.5,48.4,2.62,0.908,0.620,197,1
1782780,50.0,50.6,46.5,2.59,0.895,0.616,194,1
1782880,50.0,50.6,41.6,2.50,0.861,0.607,187,1
1782980,50.0,50.6,41.8,2.50,0.862,0.608,187,1
1783080,50.0,50.5,41.7,2.50,0.862,0.607,187,1
1783180,50.0,50.4,50.4,2.66,0.922,0.623,201,1
1783280,50.0,50.4,47.2,2.60,0.900,0.617,196,1
1783380,50.0,50.4,52.8,2.70,0.939,0.627,204,1
1783480,50.0,50.4,49.2,2.64,0.913,0.621,199,1
1783580,50.0,50.4,44.3,2.55,0.879,0.612,191,1
1783680,50.0,50.4,49.8,2.65,0.918,0.622,199,1
1783780,50.0,50.4,48.0,2.61,0.905,0.618,197,1
1783880,50.0,50.4,45.2,2.56,0.886,0.613,192,1
1783980,50.0,50.4,40.1,2.47,0.850,0.604,184,1
1784080,50.0,50.4,38.9,2.44,0.841,0.601,183,1
1784180,50.0,50.3,43.9,2.54,0.876,0.610,191,1
1784280,50.0,50.3,43.8,2.54,0.875,0.610,191,1
1784380,50.0,50.2,45.3,2.56,0.885,0.612,193,1
1784480,50.0,50.2,40.5,2.47,0.851,0.603,186,1
1784580,50.0,50.1,46.6,2.59,0.894,0.614,195,1
1784680,50.0,50.1,50.3,2.65,0.919,0.621,201,1
1784780,50.0,50.1,54.6,2.73,0.949,0.629,207,1
1784880,50.0,50.1,57.0,2.78,0.966,0.633,210,1
1784980,50.0,50.1,63.2,2.91,1.010,0.646,220,1
1785080,50.0,50.3,67.4,3.00,1.040,0.656,225,1
1785180,50.0,50.6,63.8,2.92,1.016,0.650,218,1
1785280,50.0,50.9,63.3,2.92,1.014,0.651,216,1
1785380,50.0,51.3,65.9,2.97,1.034,0.657,219,1
1785480,50.0,51.6,56.1,2.77,0.968,0.639,204,1
1785580,50.0,51.8,48.2,2.63,0.914,0.626,192,1
1785680,50.0,52.0,43.9,2.55,0.884,0.619,186,1
1785780,50.0,52.0,43.4,2.54,0.881,0.618,186,1
1785880,50.0,51.9,40.1,2.47,0.857,0.611,182,1
1785980,50.0,51.7,40.4,2.48,0.859,0.611,183,1
1786080,50.0,51.6,37.7,2.42,0.839,0.605,179,1
1786180,50.0,51.3,41.0,2.49,0.861,0.610,184,1
1786280,50.0,51.1,47.4,2.61,0.904,0.621,194,1
1786380,50.0,50.9,59.5,2.83,0.987,0.642,212,1
1786480,50.0,50.9,51.0,2.67,0.928,0.626,199,1
1786580,50.0,50.9,51.6,2.68,0.933,0.628,199,1
1786680,50.0,51.0,50.8,2.67,0.927,0.627,197,1
1786780,50.0,51.0,54.2,2.73,0.951,0.633,203,1
1786880,50.0,51.0,48.6,2.63,0.912,0.623,194,1
1786980,50.0,51.0,46.7,2.59,0.899,0.619,191,1
1787080,50.0,51.0,43.7,2.54,0.878,0.613,187,1
1787180,50.0,50.9,43.2,2.53,0.874,0.612,186,1
1787280,50.0,50.8,44.1,2.54,0.880,0.613,188,1
1787380,50.0,50.8,46.1,2.58,0.893,0.617,191,1
1787480,50.0,50.7,42.5,2.51,0.868,0.609,186,1
1787580,50.0,50.6,42.1,2.51,0.865,0.608,185,1
1787680,50.0,50.4,45.7,2.57,0.889,0.614,191,1
1787780,50.0,50.4,45.4,2.56,0.886,0.613,190,1
1787880,50.0,50.3,43.9,2.54,0.876,0.610,188,1
1787980,50.0,50.2,48.8,2.63,0.909,0.619,196,1
1788080,50.0,50.1,46.7,2.59,0.894,0.614,192,1
1788180,50.0,50.1,44.8,2.55,0.881,0.611,189,1
1788280,50.0,50.0,42.8,2.52,0.867,0.607,187,1
1788380,50.0,50.0,41.7,2.50,0.859,0.605,185,1
1788480,50.0,49.9,40.5,2.47,0.850,0.602,184,1
1788580,50.0,49.8,40.2,2.47,0.847,0.601,183,1
1788680,50.0,49.7,39.6,2.45,0.843,0.599,182,1
1788780,50.0,49.6,38.1,2.43,0.832,0.596,181,1
1788880,50.0,49.5,45.8,2.57,0.885,0.610,193,1
1788980,50.0,49.4,45.0,2.55,0.878,0.608,191,1
1789080,50.0,49.3,48.8,2.62,0.905,0.614,197,1
1789180,50.0,49.3,46.6,2.58,0.890,0.610,194,1
1789280,50.0,49.3,44.9,2.55,0.877,0.607,191,1
1789380,50.0,49.3,39.3,2.45,0.839,0.597,182,1
1789480,50.0,49.3,36.9,2.40,0.822,0.592,179,1
1789580,50.0,49.2,36.0,2.38,0.815,0.590,178,1
1789680,50.0,49.1,35.5,2.37,0.811,0.588,178,1
1789780,50.0,49.0,35.6,2.37,0.811,0.588,178,1
1789880,50.0,48.9,39.1,2.44,0.835,0.594,184,1
1789980,50.0,48.8,38.4,2.43,0.829,0.592,183,1
1790080,73.0,48.7,39.1,2.44,0.834,0.593,198,1
1790180,73.0,48.6,38.6,2.43,0.831,0.593,63,1
1790280,73.0,48.4,33.9,2.33,0.798,0.583,64,1
1790380,73.0,47.8,31.1,2.27,0.776,0.576,68,1
1790480,73.0,46.6,26.6,2.17,0.739,0.562,73,1
1790580,73.0,44.6,24.9,2.13,0.717,0.549,82,1
1790680,73.0,41.6,28.1,2.20,0.726,0.541,98,1
1790780,73.0,37.6,35.0,2.30,0.753,0.534,119,1
1790880,73.0,33.1,37.7,2.33,0.749,0.516,135,1
1790980,73.0,29.6,44.5,2.43,0.781,0.514,146,1
1791080,73.0,27.7,54.0,2.60,0.841,0.525,156,1
1791180,73.0,27.4,57.6,2.68,0.866,0.532,158,1
1791280,73.0,27.9,55.4,2.63,0.854,0.531,153,1
1791380,73.0,28.5,51.8,2.56,0.833,0.528,151,1
1791480,73.0,29.2,60.8,2.76,0.899,0.550,164,1
1791580,73.0,29.9,59.9,2.75,0.897,0.552,165,1
1791680,73.0,30.7,61.0,2.78,0.911,0.560,168,1
1791780,73.0,31.8,55.0,2.66,0.875,0.554,161,1
1791880,73.0,32.6,55.1,2.66,0.882,0.560,163,1
1791980,73.0,33.4,48.5,2.54,0.841,0.552,158,1
1792080,73.0,34.1,42.1,2.43,0.800,0.544,152,1
1792180,73.0,34.5,48.6,2.55,0.850,0.561,164,1
1792280,73.0,35.0,43.1,2.45,0.814,0.554,159,1
1792380,73.0,35.3,41.0,2.42,0.802,0.552,160,1
1792480,73.0,35.6,44.4,2.49,0.829,0.562,167,1
1792580,73.0,35.9,48.8,2.57,0.863,0.573,176,1
1792680,73.0,36.4,46.7,2.54,0.852,0.572,175,1
1792780,73.0,36.9,49.8,2.60,0.878,0.583,181,1
1792880,73.0,37.4,51.6,2.64,0.894,0.590,186,1
1792980,73.0,38.0,53.3,2.67,0.911,0.598,190,1
1793080,73.0,38.8,55.9,2.73,0.935,0.609,194,1
1793180,73.0,39.7,57.0,2.76,0.949,0.617,198,1
1793280,73.0,40.6,54.2,2.71,0.935,0.617,194,1
1793380,73.0,41.5,51.6,2.67,0.923,0.618,192,1
1793480,73.0,42.4,52.0,2.68,0.932,0.625,194,1
1793580,73.0,43.3,48.3,2.62,0.911,0.623,190,1
1793680,73.0,44.0,47.5,2.61,0.910,0.627,191,1
1793780,73.0,44.6,44.6,2.56,0.893,0.625,190,1
1793880,73.0,45.0,44.6,2.56,0.897,0.628,192,1
1793980,73.0,45.5,51.9,2.70,0.953,0.647,205,1
1794080,73.0,45.9,48.2,2.64,0.930,0.643,202,1
1794180,73.0,46.5,52.5,2.72,0.965,0.655,209,1
1794280,73.0,47.0,55.5,2.78,0.990,0.665,216,1
1794380,73.0,47.7,48.8,2.66,0.948,0.657,205,1
1794480,73.0,48.4,54.7,2.78,0.995,0.674,216,1
1794580,73.0,49.2,49.9,2.70,0.966,0.669,210,1
1794680,73.0,49.8,45.3,2.61,0.937,0.664,204,1
1794780,73.0,50.3,50.6,2.72,0.979,0.679,215,1
1794880,73.0,50.8,45.0,2.62,0.942,0.671,208,1
1794980,73.0,51.3,39.4,2.51,0.905,0.663,201,1
1795080,73.0,51.5,45.9,2.64,0.955,0.679,214,1
1795180,73.0,51.8,57.6,2.86,1.042,0.706,235,1
1795280,73.0,52.9,51.4,2.75,1.004,0.700,219,1
1795380,73.0,54.1,43.4,2.61,0.954,0.691,206,1
1795480,73.0,54.8,35.6,2.44,0.902,0.679,197,1
1795580,73.0,55.1,39.5,2.53,0.933,0.690,208,1
1795680,73.0,55.1,39.0,2.52,0.930,0.690,211,1
1795780,73.0,55.0,53.4,2.81,1.035,0.720,238,1
1795880,73.0,55.9,49.2,2.74,1.010,0.718,224,1
1795980,73.0,57.0,43.7,2.63,0.978,0.713,214,1
1796080,73.0,57.5,49.2,2.75,1.022,0.729,228,1
1796180,73.0,58.0,49.5,2.76,1.027,0.733,229,1
1796280,73.0,58.6,59.2,2.95,1.101,0.757,245,1
1796380,73.0,59.9,51.7,2.81,1.056,0.750,227,1
1796480,73.0,61.2,42.5,2.62,0.997,0.738,211,1
1796580,73.0,61.6,37.6,2.51,0.964,0.731,210,1
1796680,73.0,61.5,33.3,2.41,0.932,0.721,208,1
1796780,73.0,61.0,28.4,2.31,0.895,0.708,204,1
1796880,73.0,60.5,28.2,2.30,0.891,0.706,206,1
1796980,73.0,59.9,41.4,2.59,0.985,0.732,232,1
1797080,73.0,60.1,49.0,2.76,1.043,0.750,240,1
1797180,73.0,61.1,44.6,2.67,1.016,0.747,227,1
1797280,73.0,61.8,45.9,2.70,1.031,0.754,231,1
1797380,73.0,62.2,53.1,2.86,1.087,0.773,247,1
1797480,73.0,63.4,59.0,2.98,1.136,0.793,249,1
1797580,73.0,64.9,49.4,2.79,1.076,0.782,229,1
1797680,73.0,66.0,38.6,2.55,1.004,0.765,214,1
1797780,73.0,66.0,33.9,2.45,0.971,0.756,215,1
1797880,73.0,65.6,35.1,2.47,0.977,0.756,222,1
1797980,73.0,64.9,36.0,2.49,0.981,0.755,227,1
1798080,73.0,64.6,45.6,2.70,1.049,0.775,242,1
1798180,73.0,65.1,52.6,2.86,1.104,0.793,247,1
1798280,73.0,66.1,53.9,2.89,1.120,0.802,245,1
1798380,73.0,67.2,51.4,2.84,1.108,0.804,239,1
1798480,73.0,67.9,47.6,2.76,1.085,0.800,236,1
1798580,73.0,68.2,52.7,2.87,1.125,0.813,247,1
1798680,73.0,68.8,71.8,3.29,1.267,0.859,255,1
1798780,73.0,69.9,60.5,3.05,1.192,0.841,252,1
1798880,73.0,71.0,67.2,3.20,1.247,0.862,255,1
1798980,73.0,72.1,72.0,3.32,1.289,0.880,255,1
1799080,73.0,73.1,59.3,3.03,1.202,0.857,245,1
1799180,73.0,73.6,54.7,2.93,1.172,0.850,241,1
1799280,73.0,73.7,47.7,2.78,1.121,0.836,233,1
1799380,73.0,73.3,46.1,2.74,1.107,0.829,236,1
1799480,73.0,72.8,46.3,2.74,1.106,0.827,237,1
1799580,73.0,72.4,41.6,2.64,1.069,0.814,230,1
1799680,73.0,72.0,47.5,2.77,1.109,0.825,240,1
1799780,73.0,71.7,54.1,2.91,1.156,0.838,250,1
1799880,73.0,72.2,48.8,2.80,1.120,0.829,235,1
1799980,73.0,72.4,53.0,2.89,1.153,0.839,243,1
1800080,73.0,72.4,54.4,2.92,1.163,0.842,248,1
1800180,73.0,72.7,52.4,2.88,1.150,0.840,241,1
1800280,73.0,72.9,45.2,2.72,1.098,0.825,231,1
1800380,73.0,72.7,55.4,2.94,1.172,0.846,250,1
1800480,73.0,72.9,65.2,3.17,1.245,0.869,255,1
1800580,73.0,73.3,51.5,2.86,1.147,0.842,238,1
1800680,73.0,73.5,46.1,2.74,1.109,0.831,231,1
1800780,73.0,73.3,40.7,2.62,1.068,0.818,226,1
1800880,73.0,72.7,50.8,2.84,1.138,0.836,246,1
1800980,73.0,72.7,45.3,2.72,1.097,0.824,233,1
1801080,73.0,72.6,37.4,2.55,1.039,0.807,221,1
1801180,73.0,72.2,33.9,2.47,1.012,0.797,219,1
1801280,73.0,71.5,32.1,2.43,0.994,0.788,220,1
1801380,73.0,70.5,30.2,2.39,0.978,0.780,220,1
1801480,73.0,69.6,30.9,2.39,0.974,0.775,222,1
1801580,73.0,68.6,30.9,2.39,0.968,0.769,224,1
1801680,73.0,67.7,30.0,2.37,0.957,0.762,223,1
1801780,73.0,66.9,43.4,2.66,1.051,0.787,247,1
1801880,73.0,67.5,59.4,3.02,1.171,0.826,255,1
1801980,73.0,68.8,68.7,3.23,1.247,0.854,255,1
1802080,73.0,70.1,78.5,3.45,1.325,0.885,255,1
1802180,73.0,71.3,81.2,3.51,1.352,0.898,255,1
1802280,73.0,72.5,82.6,3.55,1.370,0.909,255,1
1802380,73.0,73.5,70.8,3.30,1.291,0.888,255,1
1802480,73.0,74.4,58.6,3.02,1.207,0.866,247,1
1802580,73.0,74.9,64.3,3.15,1.252,0.881,255,1
1802680,73.0,75.4,53.1,2.90,1.173,0.859,241,1
1802780,73.0,75.5,55.9,2.97,1.194,0.866,247,1
1802880,73.0,75.5,49.1,2.81,1.145,0.851,238,1
1802980,73.0,75.3,44.1,2.70,1.107,0.839,232,1
1803080,73.0,74.8,40.5,2.62,1.078,0.829,230,1
1803180,73.0,74.0,46.4,2.75,1.116,0.837,242,1
1803280,73.0,73.7,60.6,3.06,1.217,0.866,255,1
1803380,73.0,74.1,50.6,2.84,1.147,0.846,238,1
1803480,73.0,74.2,42.0,2.65,1.085,0.828,227,1
1803580,73.0,73.8,35.9,2.52,1.038,0.813,222,1
1803680,73.0,73.0,36.7,2.53,1.039,0.809,229,1
1803780,73.0,72.1,44.1,2.70,1.088,0.820,241,1
1803880,73.0,71.8,38.9,2.58,1.048,0.807,229,1
1803980,73.0,71.6,38.0,2.56,1.040,0.804,227,1
1804080,73.0,71.0,39.6,2.59,1.048,0.804,234,1
1804180,73.0,70.6,48.2,2.78,1.108,0.820,248,1
1804280,73.0,70.9,58.2,3.00,1.184,0.844,255,1
1804380,73.0,71.7,48.7,2.80,1.119,0.828,237,1
1804480,73.0,72.0,38.3,2.57,1.045,0.807,223,1
1804580,73.0,71.7,36.4,2.52,1.029,0.801,226,1
1804680,73.0,71.1,33.6,2.46,1.005,0.792,226,1
1804780,73.0,70.3,34.6,2.48,1.008,0.789,229,1
1804880,73.0,69.6,32.8,2.44,0.990,0.781,227,1
1804980,73.0,69.0,36.9,2.53,1.017,0.787,234,1
1805080,73.0,68.7,54.3,2.91,1.142,0.823,255,1
1805180,73.0,69.5,45.3,2.72,1.082,0.808,238,1
1805280,73.0,70.1,34.0,2.47,1.003,0.787,220,1
1805380,73.0,69.9,29.7,2.38,0.975,0.779,220,1
1805480,73.0,69.4,29.1,2.37,0.968,0.775,223,1
1805580,73.0,68.6,29.0,2.36,0.961,0.769,226,1
1805680,73.0,67.9,44.3,2.69,1.067,0.798,252,1
1805780,73.0,68.5,51.8,2.86,1.125,0.818,254,1
1805880,73.0,69.7,64.6,3.15,1.226,0.854,255,1
1805980,73.0,70.9,78.9,3.46,1.336,0.893,255,1
1806080,73.0,71.9,77.2,3.43,1.330,0.896,255,1
1806180,73.0,73.0,63.5,3.13,1.237,0.871,255,1
1806280,73.0,73.8,62.2,3.10,1.234,0.873,255,1
1806380,73.0,74.6,61.8,3.10,1.235,0.877,255,1
1806480,73.0,75.3,65.4,3.18,1.266,0.889,255,1
1806580,73.0,75.8,73.1,3.37,1.325,0.910,255,1
1806680,73.0,76.3,61.8,3.10,1.245,0.887,255,1
1806780,73.0,76.8,51.7,2.88,1.174,0.867,241,1
1806880,73.0,76.7,51.3,2.87,1.170,0.866,244,1
1806980,73.0,76.4,63.9,3.15,1.261,0.891,255,1
1807080,73.0,76.6,57.3,3.00,1.213,0.877,251,1
1807180,73.0,76.9,58.5,3.03,1.223,0.881,251,1
1807280,73.0,77.1,51.7,2.88,1.174,0.868,240,1
1807380,73.0,77.0,45.2,2.73,1.125,0.852,233,1
1807480,73.0,76.5,55.8,2.97,1.199,0.872,253,1
1807580,73.0,76.5,42.1,2.66,1.099,0.842,227,1
1807680,73.0,76.3,33.0,2.52,1.044,0.830,218,1
1807780,73.0,75.6,42.3,2.66,1.095,0.837,233,1
1807880,73.0,74.8,36.4,2.53,1.047,0.819,226,1
1807980,73.0,73.9,33.5,2.47,1.022,0.809,224,1
1808080,73.0,72.9,33.6,2.46,1.015,0.802,226,1
1808180,73.0,71.8,32.8,2.44,1.003,0.793,227,1
1808280,73.0,70.7,31.6,2.41,0.988,0.784,226,1
1808380,73.0,69.8,40.3,2.60,1.045,0.798,240,1
1808480,73.0,69.6,37.1,2.53,1.021,0.790,230,1
1808580,73.0,69.5,48.0,2.77,1.100,0.813,248,1
1808680,73.0,69.9,64.6,3.15,1.225,0.853,255,1
1808780,73.0,70.9,76.5,3.41,1.317,0.886,255,1
1808880,73.0,71.8,63.9,3.13,1.232,0.863,255,1
1808980,73.0,72.7,50.2,2.83,1.136,0.838,239,1
1809080,73.0,73.0,53.8,2.91,1.165,0.847,249,1
1809180,73.0,73.4,47.6,2.78,1.122,0.836,238,1
1809280,73.0,73.5,53.3,2.90,1.164,0.849,249,1
1809380,73.0,73.8,48.9,2.81,1.133,0.841,240,1
1809480,73.0,73.9,60.6,3.07,1.219,0.867,255,1
1809580,73.0,74.1,58.6,3.02,1.206,0.865,254,1
1809680,73.0,74.6,64.2,3.15,1.250,0.880,255,1
1809780,73.0,75.1,64.6,3.16,1.256,0.884,255,1
1809880,73.0,75.5,63.5,3.13,1.251,0.883,255,1
1809980,73.0,75.9,68.8,3.27,1.292,0.898,255,1
1810080,73.0,76.2,68.5,3.26,1.291,0.899,255,1
1810180,73.0,76.5,62.0,3.10,1.245,0.886,253,1
1810280,73.0,76.8,57.1,2.99,1.210,0.876,245,1
1810380,73.0,76.8,67.5,3.23,1.287,0.899,255,1
1810480,73.0,77.0,80.2,3.53,1.379,0.929,255,1
1810580,73.0,77.2,71.1,3.32,1.314,0.909,255,1
1810680,73.0,77.3,55.9,2.97,1.204,0.876,241,1
1810780,73.0,77.3,65.4,3.18,1.272,0.896,255,1
1810880,73.0,77.3,73.1,3.37,1.329,0.914,255,1
1810980,73.0,77.5,78.0,3.48,1.364,0.925,255,1
1811080,73.0,77.6,69.3,3.28,1.302,0.906,255,1
1811180,73.0,77.8,53.9,2.92,1.189,0.872,234,1
1811280,73.0,77.6,38.9,2.60,1.079,0.839,216,1
1811380,73.0,77.0,41.0,2.63,1.090,0.838,222,1
1811480,73.0,76.1,49.2,2.81,1.145,0.851,238,1
1811580,73.0,75.4,43.3,2.68,1.097,0.834,228,1
1811680,73.0,74.7,36.7,2.53,1.044,0.815,219,1
1811780,73.0,73.7,33.2,2.46,1.015,0.803,217,1
1811880,73.0,72.4,33.8,2.46,1.009,0.795,222,1
1811980,73.0,71.0,42.4,2.65,1.064,0.806,239,1
1812080,73.0,70.5,40.9,2.62,1.050,0.800,230,1
1812180,73.0,70.2,36.6,2.52,1.017,0.788,222,1
1812280,73.0,69.6,34.7,2.48,1.000,0.781,223,1
1812380,73.0,68.7,34.6,2.47,0.994,0.775,226,1
1812480,73.0,68.0,35.8,2.50,0.999,0.774,228,1
1812580,73.0,67.3,33.9,2.45,0.981,0.766,226,1
1812680,73.0,66.8,35.3,2.48,0.989,0.767,228,1
1812780,73.0,66.4,43.4,2.66,1.046,0.783,243,1
1812880,73.0,66.8,45.3,2.70,1.063,0.790,239,1
1812980,73.0,67.4,41.5,2.62,1.039,0.785,232,1
1813080,73.0,67.5,37.6,2.54,1.012,0.778,229,1
1813180,73.0,67.4,35.9,2.50,0.999,0.774,229,1
1813280,73.0,67.1,36.4,2.51,1.001,0.773,233,1
1813380,73.0,67.0,44.4,2.69,1.060,0.791,245,1
1813480,73.0,67.4,53.3,2.89,1.128,0.813,255,1
1813580,73.0,68.3,56.4,2.96,1.156,0.825,255,1
1813680,73.0,69.4,65.8,3.17,1.231,0.853,255,1
1813780,73.0,70.4,66.8,3.20,1.245,0.862,255,1
1813880,73.0,71.4,59.0,3.02,1.194,0.850,255,1
1813980,73.0,72.4,49.7,2.82,1.132,0.836,240,1
1814080,73.0,72.9,40.8,2.63,1.070,0.819,229,1
1814180,73.0,72.5,34.0,2.47,1.017,0.802,225,1
1814280,73.0,71.7,48.8,2.80,1.121,0.830,254,1
1814380,73.0,72.1,43.3,2.68,1.083,0.820,236,1
1814480,73.0,72.3,47.7,2.78,1.117,0.831,243,1
1814580,73.0,72.4,53.7,2.91,1.161,0.844,254,1
1814680,73.0,72.9,49.8,2.82,1.136,0.839,244,1
1814780,73.0,73.2,59.1,3.03,1.205,0.861,255,1
1814880,73.0,73.7,70.1,3.29,1.288,0.889,255,1
1814980,73.0,74.3,65.0,3.17,1.255,0.880,255,1
1815080,73.0,74.8,60.7,3.07,1.226,0.874,255,1
1815180,73.0,75.2,70.6,3.31,1.301,0.899,255,1
1815280,73.0,75.6,60.5,3.07,1.230,0.878,255,1
1815380,73.0,76.1,50.6,2.85,1.160,0.859,239,1
1815480,73.0,76.0,38.1,2.57,1.069,0.832,224,1
1815580,73.0,75.4,32.5,2.50,1.035,0.824,223,1
1815680,73.0,74.5,47.9,2.79,1.130,0.844,248,1
1815780,73.0,74.3,75.6,3.41,1.331,0.904,255,1
1815880,73.0,74.7,60.5,3.07,1.224,0.873,255,1
1815980,73.0,75.2,75.3,3.41,1.334,0.909,255,1
1816080,73.0,75.6,73.2,3.37,1.322,0.907,255,1
1816180,73.0,76.0,64.8,3.16,1.263,0.889,255,1
1816280,73.0,76.3,76.1,3.43,1.347,0.917,255,1
1816380,73.0,76.7,68.7,3.26,1.295,0.902,255,1
1816480,73.0,76.9,55.4,2.96,1.199,0.874,243,1
1816580,73.0,76.9,49.0,2.81,1.152,0.859,235,1
1816680,73.0,76.4,40.5,2.63,1.086,0.838,226,1
1816780,73.0,75.7,34.8,2.52,1.042,0.823,221,1
1816880,73.0,74.7,33.1,2.49,1.028,0.815,223,1
1816980,73.0,73.3,34.1,2.48,1.021,0.805,228,1
1817080,73.0,72.2,33.2,2.45,1.008,0.796,226,1
1817180,73.0,71.0,41.4,2.63,1.061,0.807,241,1
1817280,73.0,70.8,40.5,2.61,1.053,0.804,232,1
1817380,73.0,70.6,37.9,2.55,1.033,0.797,228,1
1817480,73.0,70.1,35.0,2.49,1.009,0.788,226,1
1817580,73.0,69.5,36.3,2.52,1.015,0.787,231,1
1817680,73.0,68.9,55.0,2.93,1.148,0.825,255,1
1817780,73.0,69.6,67.1,3.20,1.240,0.856,255,1
1817880,73.0,70.6,52.7,2.88,1.142,0.831,244,1
1817980,73.0,71.4,36.4,2.52,1.027,0.800,219,1
1818080,73.0,71.4,32.5,2.44,0.999,0.791,219,1
1818180,73.0,70.7,37.5,2.55,1.031,0.798,234,1
1818280,73.0,70.1,45.6,2.72,1.087,0.812,247,1
1818380,73.0,70.5,41.1,2.62,1.056,0.805,232,1
1818480,73.0,70.7,33.8,2.46,1.004,0.790,222,1
1818580,73.0,70.3,30.7,2.40,0.980,0.781,222,1
1818680,73.0,69.6,27.7,2.36,0.965,0.776,223,1
1818780,73.0,68.8,29.1,2.36,0.962,0.770,225,1
1818880,73.0,68.1,41.5,2.63,1.045,0.791,247,1
1818980,73.0,68.4,35.9,2.50,1.007,0.782,229,1
1819080,73.0,68.8,31.4,2.41,0.976,0.774,221,1
1819180,73.0,68.5,30.9,2.39,0.971,0.772,225,1
1819280,73.0,68.0,41.7,2.63,1.048,0.793,247,1
1819380,73.0,68.4,47.4,2.76,1.092,0.808,250,1
1819480,73.0,69.2,44.1,2.69,1.073,0.806,240,1
1819580,73.0,69.8,38.1,2.56,1.033,0.797,231,1
1819680,73.0,69.8,40.4,2.61,1.050,0.802,241,1
1819780,73.0,69.9,37.7,2.55,1.031,0.797,236,1
1819880,73.0,69.9,43.3,2.68,1.073,0.809,246,1
1819980,73.0,70.2,39.3,2.59,1.045,0.803,237,1
1820080,73.0,70.4,42.0,2.65,1.066,0.810,242,1
1820180,73.0,70.6,42.4,2.66,1.070,0.812,244,1
1820280,73.0,70.8,38.3,2.57,1.042,0.804,236,1
1820380,73.0,70.9,38.2,2.57,1.042,0.805,237,1
1820480,73.0,70.8,45.2,2.72,1.092,0.819,251,1
1820580,73.0,71.1,41.4,2.64,1.066,0.813,241,1
1820680,73.0,71.5,35.9,2.52,1.028,0.803,231,1
1820780,25.0,71.4,53.7,2.91,1.157,0.841,0,1
1820880,25.0,70.7,33.1,2.45,0.999,0.789,0,1
1820980,25.0,69.0,18.4,2.31,0.934,0.773,0,1
1821080,25.0,65.9,10.3,2.20,0.880,0.748,0,1
1821180,25.0,60.5,6.3,2.06,0.814,0.700,0,1
1821280,25.0,51.5,4.3,1.90,0.722,0.628,0,1
1821380,25.0,39.0,3.2,1.74,0.602,0.536,27,1
1821480,25.0,25.9,3.3,1.65,0.522,0.464,46,1
1821580,25.0,16.1,4.2,1.61,0.491,0.424,43,1
1821680,25.0,10.3,4.8,1.57,0.472,0.400,35,1
1821780,25.0,6.9,4.8,1.54,0.458,0.386,30,1
1821880,25.0,5.0,4.6,1.52,0.450,0.377,29,1
1821980,25.0,3.8,4.4,1.50,0.444,0.372,28,1
1822080,25.0,3.0,4.3,1.51,0.443,0.372,29,1
1822180,25.0,2.4,4.1,1.51,0.443,0.374,30,1
1822280,25.0,2.0,4.0,1.52,0.443,0.375,31,1
1822380,25.0,1.7,4.0,1.52,0.444,0.376,32,1
1822480,25.0,1.5,3.9,1.53,0.444,0.377,34,1
1822580,25.0,1.3,4.1,1.53,0.446,0.378,35,1
1822680,25.0,1.2,4.3,1.54,0.448,0.379,36,1
1822780,25.0,1.1,4.5,1.55,0.450,0.381,38,1
1822880,25.0,1.0,4.7,1.55,0.452,0.382,39,1
1822980,25.0,0.9,4.9,1.56,0.455,0.383,40,1
1823080,25.0,0.8,5.1,1.57,0.457,0.385,42,1
1823180,25.0,0.7,5.3,1.57,0.459,0.386,43,1
1823280,25.0,0.7,5.6,1.58,0.462,0.387,44,1
1823380,25.0,0.6,5.8,1.59,0.464,0.389,46,1
1823480,25.0,0.6,6.1,1.59,0.467,0.390,47,1
1823580,25.0,0.6,6.4,1.60,0.470,0.392,49,1
1823680,25.0,0.5,6.6,1.61,0.472,0.393,50,1
1823780,25.0,0.5,7.1,1.62,0.477,0.395,52,1
1823880,25.0,0.5,7.6,1.63,0.481,0.397,53,1
1823980,25.0,0.4,8.1,1.64,0.486,0.399,55,1
1824080,25.0,0.4,9.1,1.67,0.495,0.403,57,1
1824180,25.0,0.4,10.2,1.70,0.504,0.407,59,1
1824280,25.0,0.4,12.0,1.74,0.519,0.414,62,1
1824380,25.0,0.4,15.1,1.81,0.544,0.424,66,1
1824480,25.0,0.4,19.5,1.91,0.581,0.439,72,1
1824580,25.0,0.3,26.1,2.07,0.635,0.462,79,1
1824680,25.0,0.3,28.0,2.11,0.651,0.469,83,1
1824780,25.0,0.3,27.8,2.11,0.650,0.468,84,1
1824880,25.0,0.3,34.5,2.26,0.705,0.491,93,1
1824980,25.0,0.3,39.2,2.37,0.744,0.508,99,1
1825080,25.0,0.3,42.2,2.44,0.770,0.518,105,1
1825180,25.0,0.3,57.4,2.83,0.894,0.572,123,1
1825280,25.0,0.5,59.5,2.89,0.912,0.580,127,1
1825380,25.0,0.8,53.8,2.73,0.866,0.560,120,1
1825480,25.0,1.4,54.8,2.75,0.874,0.563,120,1
